id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,status_basic,status_sliding,response_body,created_at,minute
817,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,76.5432098765,162.5576820701,77.96,warning,,"{'HRV': {'HRV_S': {'0': 103779.535835514}, 'HRV_AI': {'0': 46.538602298}, 'HRV_Ca': {'0': 0.5149564623}, 'HRV_Cd': {'0': 0.4850435377}, 'HRV_GI': {'0': 46.6666666667}, 'HRV_HF': {'0': 0.0024250558}, 'HRV_LF': {'0': 0.0234906835}, 'HRV_PI': {'0': 51.3157894737}, 'HRV_SI': {'0': 46.7794593944}, 'HRV_C1a': {'0': 0.4730368969}, 'HRV_C1d': {'0': 0.5269631031}, 'HRV_C2a': {'0': 0.5218176707}, 'HRV_C2d': {'0': 0.4781823293}, 'HRV_CSI': {'0': 2.4745840256}, 'HRV_CVI': {'0': 5.7230818339}, 'HRV_HFn': {'0': 0.0935732852}, 'HRV_HTI': {'0': 3.6818181818}, 'HRV_LFn': {'0': 0.9064123131}, 'HRV_PAS': {'0': 0.0909090909}, 'HRV_PIP': {'0': 0.5432098765}, 'HRV_PSS': {'0': 0.756097561}, 'HRV_SD1': {'0': 115.5393242279}, 'HRV_SD2': {'0': 285.9117660655}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 3.732e-07}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7889877967}, 'HRV_CVNN': {'0': 0.111325375}, 'HRV_CVSD': {'0': 0.082439095}, 'HRV_IALS': {'0': 0.5394736842}, 'HRV_LFHF': {'0': 9.6866569447}, 'HRV_LnHF': {'0': -6.0219007499}, 'HRV_SD1a': {'0': 79.5557284176}, 'HRV_SD1d': {'0': 83.9680469666}, 'HRV_SD2a': {'0': 206.5339347864}, 'HRV_SD2d': {'0': 197.7100699416}, 'HRV_SDNN': {'0': 219.5171468878}, 'HRV_SDSD': {'0': 163.3972793105}, 'HRV_TINN': {'0': 1400}, 'HRV_IQRNN': {'0': 240}, 'HRV_MCVNN': {'0': 0.088956}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 162.5576820701}, 'HRV_SDNNa': {'0': 156.501405972}, 'HRV_SDNNd': {'0': 151.8879598054}, 'HRV_pNN20': {'0': 85.1851851852}, 'HRV_pNN50': {'0': 76.5432098765}, 'HRV_MeanNN': {'0': 1971.8518518519}, 'HRV_SD1SD2': {'0': 0.4041083227}, 'HRV_SampEn': {'0': 1.5817863811}, 'HRV_MedianNN': {'0': 2000}, 'HRV_CSI_Modified': {'0': 2830.0507561719}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 77.96, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-27 22:55:10.047494+00:00,52
818,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,79.4117647059,538.0271994302,105.11,success,,"{'HRV': {'HRV_S': {'0': 469931.5095594916}, 'HRV_AI': {'0': 48.8558977651}, 'HRV_Ca': {'0': 0.4938795927}, 'HRV_Cd': {'0': 0.5061204073}, 'HRV_GI': {'0': 48.3933161954}, 'HRV_HF': {'0': 0.0443749049}, 'HRV_LF': {'0': 0.066866433}, 'HRV_PI': {'0': 47.9166666667}, 'HRV_SI': {'0': 47.8096291078}, 'HRV_C1a': {'0': 0.5165681607}, 'HRV_C1d': {'0': 0.4834318393}, 'HRV_C2a': {'0': 0.4722180051}, 'HRV_C2d': {'0': 0.5277819949}, 'HRV_CSI': {'0': 1.0236039429}, 'HRV_CVI': {'0': 6.379004676}, 'HRV_HFn': {'0': 0.397179265}, 'HRV_HTI': {'0': 4.6363636364}, 'HRV_LFn': {'0': 0.5984905379}, 'HRV_PAS': {'0': 0.45}, 'HRV_PIP': {'0': 0.7352941176}, 'HRV_PSS': {'0': 0.9154929577}, 'HRV_SD1': {'0': 382.2754177939}, 'HRV_SD2': {'0': 391.2986249163}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0004837918}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7031964656}, 'HRV_CVNN': {'0': 0.2528448751}, 'HRV_CVSD': {'0': 0.3494572997}, 'HRV_IALS': {'0': 0.7395833333}, 'HRV_LFHF': {'0': 1.5068524233}, 'HRV_LnHF': {'0': -3.1150811741}, 'HRV_SD1a': {'0': 274.7981077082}, 'HRV_SD1d': {'0': 265.8382967144}, 'HRV_SD2a': {'0': 268.8930596022}, 'HRV_SD2d': {'0': 284.2729961836}, 'HRV_SDNN': {'0': 389.2819527666}, 'HRV_SDSD': {'0': 540.619080406}, 'HRV_TINN': {'0': 2780}, 'HRV_IQRNN': {'0': 220}, 'HRV_MCVNN': {'0': 0.1094536913}, 'HRV_MadNN': {'0': 163.086}, 'HRV_RMSSD': {'0': 538.0271994302}, 'HRV_SDNNa': {'0': 271.861616914}, 'HRV_SDNNd': {'0': 275.2100437477}, 'HRV_pNN20': {'0': 87.2549019608}, 'HRV_pNN50': {'0': 79.4117647059}, 'HRV_MeanNN': {'0': 1539.6078431373}, 'HRV_SD1SD2': {'0': 0.9769403557}, 'HRV_SampEn': {'0': 1.2303815663}, 'HRV_MedianNN': {'0': 1490}, 'HRV_CSI_Modified': {'0': 1602.1392612165}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 105.11, 'message': ''}",2021-05-27 22:56:09.951000+00:00,53
819,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,77.8947368421,539.4678228726,81.69,success,,"{'HRV': {'HRV_S': {'0': 832308.9534926545}, 'HRV_AI': {'0': 50.8134491104}, 'HRV_Ca': {'0': 0.4751830442}, 'HRV_Cd': {'0': 0.5248169558}, 'HRV_GI': {'0': 50.9166173862}, 'HRV_HF': {'0': 0.0212214839}, 'HRV_LF': {'0': 0.0259580206}, 'HRV_PI': {'0': 48.3516483516}, 'HRV_SI': {'0': 51.3740556547}, 'HRV_C1a': {'0': 0.482578117}, 'HRV_C1d': {'0': 0.517421883}, 'HRV_C2a': {'0': 0.4729042761}, 'HRV_C2d': {'0': 0.5270957239}, 'HRV_CSI': {'0': 1.801580274}, 'HRV_CVI': {'0': 6.6272546765}, 'HRV_HFn': {'0': 0.4367257562}, 'HRV_HTI': {'0': 2.1590909091}, 'HRV_LFn': {'0': 0.5342009178}, 'HRV_PAS': {'0': 0.1428571429}, 'HRV_PIP': {'0': 0.6210526316}, 'HRV_PSS': {'0': 0.9137931034}, 'HRV_SD1': {'0': 383.4780743918}, 'HRV_SD2': {'0': 690.8665343545}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0014127381}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5330447268}, 'HRV_CVNN': {'0': 0.3334430666}, 'HRV_CVSD': {'0': 0.3206296495}, 'HRV_IALS': {'0': 0.6373626374}, 'HRV_LFHF': {'0': 1.2231953584}, 'HRV_LnHF': {'0': -3.8527412192}, 'HRV_SD1a': {'0': 266.4138586598}, 'HRV_SD1d': {'0': 275.864233399}, 'HRV_SD2a': {'0': 475.0953463382}, 'HRV_SD2d': {'0': 501.5784885527}, 'HRV_SDNN': {'0': 561.0267343367}, 'HRV_SDSD': {'0': 542.3198936776}, 'HRV_TINN': {'0': 1880}, 'HRV_IQRNN': {'0': 870}, 'HRV_MCVNN': {'0': 0.1174336634}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 539.4678228726}, 'HRV_SDNNa': {'0': 385.1570667911}, 'HRV_SDNNd': {'0': 404.7728100105}, 'HRV_pNN20': {'0': 89.4736842105}, 'HRV_pNN50': {'0': 77.8947368421}, 'HRV_MeanNN': {'0': 1682.5263157895}, 'HRV_SD1SD2': {'0': 0.5550682445}, 'HRV_SampEn': {'0': 0.540567593}, 'HRV_MedianNN': {'0': 2020}, 'HRV_CSI_Modified': {'0': 4978.6060811744}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 81.69, 'message': ''}",2021-05-27 22:57:09.883712+00:00,54
820,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,79.8076923077,521.6218174006,86.26,success,,"{'HRV': {'HRV_S': {'0': 594167.6084324283}, 'HRV_AI': {'0': 51.8151298321}, 'HRV_Ca': {'0': 0.5731616134}, 'HRV_Cd': {'0': 0.4268383866}, 'HRV_GI': {'0': 50.7844276583}, 'HRV_HF': {'0': 0.0897287073}, 'HRV_LF': {'0': 0.0649490156}, 'HRV_PI': {'0': 58.1632653061}, 'HRV_SI': {'0': 49.3024455429}, 'HRV_C1a': {'0': 0.4117294435}, 'HRV_C1d': {'0': 0.5882705565}, 'HRV_C2a': {'0': 0.6583273913}, 'HRV_C2d': {'0': 0.3416726087}, 'HRV_CSI': {'0': 1.3768429982}, 'HRV_CVI': {'0': 6.4808790821}, 'HRV_HFn': {'0': 0.5598033646}, 'HRV_HTI': {'0': 3.7142857143}, 'HRV_LFn': {'0': 0.4052067452}, 'HRV_PAS': {'0': 0.0714285714}, 'HRV_PIP': {'0': 0.5576923077}, 'HRV_PSS': {'0': 0.7777777778}, 'HRV_SD1': {'0': 370.6272434515}, 'HRV_SD2': {'0': 510.2955251021}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0056083936}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7436207617}, 'HRV_CVNN': {'0': 0.2920467142}, 'HRV_CVSD': {'0': 0.3421765423}, 'HRV_IALS': {'0': 0.5510204082}, 'HRV_LFHF': {'0': 0.7238376381}, 'HRV_LnHF': {'0': -2.4109645242}, 'HRV_SD1a': {'0': 237.8292351626}, 'HRV_SD1d': {'0': 284.2809987926}, 'HRV_SD2a': {'0': 414.0404029687}, 'HRV_SD2d': {'0': 298.2818594028}, 'HRV_SDNN': {'0': 445.2027506328}, 'HRV_SDSD': {'0': 524.146074274}, 'HRV_TINN': {'0': 1840}, 'HRV_IQRNN': {'0': 430}, 'HRV_MCVNN': {'0': 0.1607638554}, 'HRV_MadNN': {'0': 266.868}, 'HRV_RMSSD': {'0': 521.6218174006}, 'HRV_SDNNa': {'0': 337.6330851594}, 'HRV_SDNNd': {'0': 291.3655383906}, 'HRV_pNN20': {'0': 86.5384615385}, 'HRV_pNN50': {'0': 79.8076923077}, 'HRV_MeanNN': {'0': 1524.4230769231}, 'HRV_SD1SD2': {'0': 0.7262992231}, 'HRV_SampEn': {'0': 1.2163953243}, 'HRV_MedianNN': {'0': 1660}, 'HRV_CSI_Modified': {'0': 2810.3872830749}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 86.26, 'message': ''}",2021-05-27 22:58:09.978636+00:00,55
821,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,60.3448275862,331.1849608012,103.85,success,,"{'HRV': {'HRV_S': {'0': 335344.5760128307}, 'HRV_AI': {'0': 48.6561139596}, 'HRV_Ca': {'0': 0.5220788824}, 'HRV_Cd': {'0': 0.4779211176}, 'HRV_GI': {'0': 47.6883561644}, 'HRV_HF': {'0': 0.0221416391}, 'HRV_LF': {'0': 0.0181207274}, 'HRV_PI': {'0': 53.8461538462}, 'HRV_SI': {'0': 46.6919503116}, 'HRV_C1a': {'0': 0.4614384474}, 'HRV_C1d': {'0': 0.5385615526}, 'HRV_C2a': {'0': 0.5383545398}, 'HRV_C2d': {'0': 0.4616454602}, 'HRV_CSI': {'0': 1.9310190717}, 'HRV_CVI': {'0': 6.2324613963}, 'HRV_HFn': {'0': 0.5300898789}, 'HRV_HTI': {'0': 3.8666666667}, 'HRV_LFn': {'0': 0.433825795}, 'HRV_PAS': {'0': 0.2307692308}, 'HRV_PIP': {'0': 0.6982758621}, 'HRV_PSS': {'0': 0.904109589}, 'HRV_SD1': {'0': 235.1134234613}, 'HRV_SD2': {'0': 454.0085047104}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0015072277}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5591854944}, 'HRV_CVNN': {'0': 0.265924729}, 'HRV_CVSD': {'0': 0.240922209}, 'HRV_IALS': {'0': 0.7019230769}, 'HRV_LFHF': {'0': 0.8184004493}, 'HRV_LnHF': {'0': -3.8102953213}, 'HRV_SD1a': {'0': 159.7750611811}, 'HRV_SD1d': {'0': 172.6115200156}, 'HRV_SD2a': {'0': 333.1180596936}, 'HRV_SD2d': {'0': 308.4737924935}, 'HRV_SDNN': {'0': 365.5548041574}, 'HRV_SDSD': {'0': 332.5005921549}, 'HRV_TINN': {'0': 1660}, 'HRV_IQRNN': {'0': 180}, 'HRV_MCVNN': {'0': 0.079072}, 'HRV_MadNN': {'0': 118.608}, 'HRV_RMSSD': {'0': 331.1849608012}, 'HRV_SDNNa': {'0': 261.2429059989}, 'HRV_SDNNd': {'0': 249.9508126586}, 'HRV_pNN20': {'0': 76.724137931}, 'HRV_pNN50': {'0': 60.3448275862}, 'HRV_MeanNN': {'0': 1374.6551724138}, 'HRV_SD1SD2': {'0': 0.5178612758}, 'HRV_SampEn': {'0': 0.6294831676}, 'HRV_MedianNN': {'0': 1500}, 'HRV_CSI_Modified': {'0': 3506.7963251923}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 103.85, 'message': ''}",2021-05-27 22:59:10.010735+00:00,56
822,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,78.5046728972,468.9208808028,102.57,success,,"{'HRV': {'HRV_S': {'0': 468743.416924312}, 'HRV_AI': {'0': 46.313989816}, 'HRV_Ca': {'0': 0.5406530117}, 'HRV_Cd': {'0': 0.4593469883}, 'HRV_GI': {'0': 46.5706447188}, 'HRV_HF': {'0': 0.1015319883}, 'HRV_LF': {'0': 0.0372643164}, 'HRV_PI': {'0': 51}, 'HRV_SI': {'0': 46.5382491434}, 'HRV_C1a': {'0': 0.5322979235}, 'HRV_C1d': {'0': 0.4677020765}, 'HRV_C2a': {'0': 0.5452688241}, 'HRV_C2d': {'0': 0.4547311759}, 'HRV_CSI': {'0': 1.3464904898}, 'HRV_CVI': {'0': 6.3779052915}, 'HRV_HFn': {'0': 0.7197183831}, 'HRV_HTI': {'0': 3.962962963}, 'HRV_LFn': {'0': 0.2641513673}, 'HRV_PAS': {'0': 0.2142857143}, 'HRV_PIP': {'0': 0.6448598131}, 'HRV_PSS': {'0': 0.8769230769}, 'HRV_SD1': {'0': 332.8825343438}, 'HRV_SD2': {'0': 448.2231667237}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0022755238}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6927773466}, 'HRV_CVNN': {'0': 0.2732037601}, 'HRV_CVSD': {'0': 0.3163988791}, 'HRV_IALS': {'0': 0.65}, 'HRV_LFHF': {'0': 0.3670204534}, 'HRV_LnHF': {'0': -2.2873813749}, 'HRV_SD1a': {'0': 243.0637776387}, 'HRV_SD1d': {'0': 227.8387065239}, 'HRV_SD2a': {'0': 330.9783856328}, 'HRV_SD2d': {'0': 302.2537269112}, 'HRV_SDNN': {'0': 404.9032922455}, 'HRV_SDSD': {'0': 470.7669947461}, 'HRV_TINN': {'0': 2080}, 'HRV_IQRNN': {'0': 240}, 'HRV_MCVNN': {'0': 0.1140461538}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 468.9208808028}, 'HRV_SDNNa': {'0': 290.3676047324}, 'HRV_SDNNd': {'0': 267.6450930077}, 'HRV_pNN20': {'0': 85.046728972}, 'HRV_pNN50': {'0': 78.5046728972}, 'HRV_MeanNN': {'0': 1482.0560747664}, 'HRV_SD1SD2': {'0': 0.742671417}, 'HRV_SampEn': {'0': 0.8797833155}, 'HRV_MedianNN': {'0': 1560}, 'HRV_CSI_Modified': {'0': 2414.1129252553}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 102.57, 'message': ''}",2021-05-27 23:00:10.237348+00:00,57
823,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,66.3461538462,357.4016260877,97.32,success,,"{'HRV': {'HRV_S': {'0': 281210.4625121656}, 'HRV_AI': {'0': 49.0695522421}, 'HRV_Ca': {'0': 0.4596668482}, 'HRV_Cd': {'0': 0.5403331518}, 'HRV_GI': {'0': 48.9236790607}, 'HRV_HF': {'0': 0.1060691777}, 'HRV_LF': {'0': 0.0545572072}, 'HRV_PI': {'0': 52.1276595745}, 'HRV_SI': {'0': 48.9753501836}, 'HRV_C1a': {'0': 0.4968381369}, 'HRV_C1d': {'0': 0.5031618631}, 'HRV_C2a': {'0': 0.4403728348}, 'HRV_C2d': {'0': 0.5596271652}, 'HRV_CSI': {'0': 1.3881089209}, 'HRV_CVI': {'0': 6.1560015847}, 'HRV_HFn': {'0': 0.643499407}, 'HRV_HTI': {'0': 3.0588235294}, 'HRV_LFn': {'0': 0.3309871088}, 'HRV_PAS': {'0': 0.3636363636}, 'HRV_PIP': {'0': 0.6538461538}, 'HRV_PSS': {'0': 0.8524590164}, 'HRV_SD1': {'0': 253.938779757}, 'HRV_SD2': {'0': 352.4946855364}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.004205434}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6937455847}, 'HRV_CVNN': {'0': 0.1998837634}, 'HRV_CVSD': {'0': 0.2328057692}, 'HRV_IALS': {'0': 0.6489361702}, 'HRV_LFHF': {'0': 0.5143549554}, 'HRV_LnHF': {'0': -2.2436637775}, 'HRV_SD1a': {'0': 179.0059698862}, 'HRV_SD1d': {'0': 180.1415565386}, 'HRV_SD2a': {'0': 233.9175647953}, 'HRV_SD2d': {'0': 263.6950439649}, 'HRV_SDNN': {'0': 306.8600160575}, 'HRV_SDSD': {'0': 359.1236663448}, 'HRV_TINN': {'0': 1840}, 'HRV_IQRNN': {'0': 160}, 'HRV_MCVNN': {'0': 0.0563012658}, 'HRV_MadNN': {'0': 88.956}, 'HRV_RMSSD': {'0': 357.4016260877}, 'HRV_SDNNa': {'0': 208.2793369188}, 'HRV_SDNNd': {'0': 225.8163596861}, 'HRV_pNN20': {'0': 75.9615384615}, 'HRV_pNN50': {'0': 66.3461538462}, 'HRV_MeanNN': {'0': 1535.1923076923}, 'HRV_SD1SD2': {'0': 0.7204045626}, 'HRV_SampEn': {'0': 0.8472978604}, 'HRV_MedianNN': {'0': 1580}, 'HRV_CSI_Modified': {'0': 1957.2040702148}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 97.32, 'message': ''}",2021-05-27 23:01:09.874068+00:00,58
824,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,62.2807017544,297.5593939373,107.49,success,,"{'HRV': {'HRV_S': {'0': 198460.7633659084}, 'HRV_AI': {'0': 50.07382752}, 'HRV_Ca': {'0': 0.6132891833}, 'HRV_Cd': {'0': 0.3867108167}, 'HRV_GI': {'0': 47.9054779807}, 'HRV_HF': {'0': 0.0457133113}, 'HRV_LF': {'0': 0.0504554842}, 'HRV_PI': {'0': 56.1904761905}, 'HRV_SI': {'0': 45.0089630092}, 'HRV_C1a': {'0': 0.3680086355}, 'HRV_C1d': {'0': 0.6319913645}, 'HRV_C2a': {'0': 0.7358453818}, 'HRV_C2d': {'0': 0.2641546182}, 'HRV_CSI': {'0': 1.4150793627}, 'HRV_CVI': {'0': 6.0046447675}, 'HRV_HFn': {'0': 0.4445918773}, 'HRV_HTI': {'0': 4.2222222222}, 'HRV_LFn': {'0': 0.4907126129}, 'HRV_PAS': {'0': 0.347826087}, 'HRV_PIP': {'0': 0.7192982456}, 'HRV_PSS': {'0': 0.9210526316}, 'HRV_SD1': {'0': 211.2866190705}, 'HRV_SD2': {'0': 298.9873342518}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0066520468}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7347777956}, 'HRV_CVNN': {'0': 0.1926862204}, 'HRV_CVSD': {'0': 0.2137747095}, 'HRV_IALS': {'0': 0.7238095238}, 'HRV_LFHF': {'0': 1.1037372431}, 'HRV_LnHF': {'0': -3.0853657474}, 'HRV_SD1a': {'0': 128.2088140496}, 'HRV_SD1d': {'0': 168.0136048913}, 'HRV_SD2a': {'0': 256.4756123213}, 'HRV_SD2d': {'0': 153.6674537024}, 'HRV_SDNN': {'0': 268.2056970252}, 'HRV_SDSD': {'0': 298.8044022374}, 'HRV_TINN': {'0': 1680}, 'HRV_IQRNN': {'0': 180}, 'HRV_MCVNN': {'0': 0.0823666667}, 'HRV_MadNN': {'0': 118.608}, 'HRV_RMSSD': {'0': 297.5593939373}, 'HRV_SDNNa': {'0': 202.7526075241}, 'HRV_SDNNd': {'0': 161.0004002417}, 'HRV_pNN20': {'0': 75.4385964912}, 'HRV_pNN50': {'0': 62.2807017544}, 'HRV_MeanNN': {'0': 1391.9298245614}, 'HRV_SD1SD2': {'0': 0.7066741459}, 'HRV_SampEn': {'0': 0.9336824746}, 'HRV_MedianNN': {'0': 1440}, 'HRV_CSI_Modified': {'0': 1692.3632255797}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 107.49, 'message': ''}",2021-05-27 23:02:09.969262+00:00,59
825,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,68.75,190.1356856231,105.49,warning,,"{'HRV': {'HRV_S': {'0': 110738.8408952536}, 'HRV_AI': {'0': 52.4461197416}, 'HRV_Ca': {'0': 0.427434211}, 'HRV_Cd': {'0': 0.572565789}, 'HRV_GI': {'0': 52.2108843537}, 'HRV_HF': {'0': 0.0125597075}, 'HRV_LF': {'0': 0.0424347407}, 'HRV_PI': {'0': 47.2527472527}, 'HRV_SI': {'0': 51.9981047344}, 'HRV_C1a': {'0': 0.4676217098}, 'HRV_C1d': {'0': 0.5323782902}, 'HRV_C2a': {'0': 0.4166492954}, 'HRV_C2d': {'0': 0.5833507046}, 'HRV_CSI': {'0': 1.9311550872}, 'HRV_CVI': {'0': 5.7512700834}, 'HRV_HFn': {'0': 0.2270419051}, 'HRV_HTI': {'0': 3.2}, 'HRV_LFn': {'0': 0.76709305}, 'HRV_PAS': {'0': 0.2173913043}, 'HRV_PIP': {'0': 0.6041666667}, 'HRV_PSS': {'0': 0.8727272727}, 'HRV_SD1': {'0': 135.103460832}, 'HRV_SD2': {'0': 260.9057356816}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0003244478}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7250036519}, 'HRV_CVNN': {'0': 0.1257971741}, 'HRV_CVSD': {'0': 0.1140243992}, 'HRV_IALS': {'0': 0.6043956044}, 'HRV_LFHF': {'0': 3.3786408266}, 'HRV_LnHF': {'0': -4.3772614025}, 'HRV_SD1a': {'0': 92.4259335441}, 'HRV_SD1d': {'0': 98.6181114953}, 'HRV_SD2a': {'0': 168.4104174974}, 'HRV_SD2d': {'0': 199.2730142039}, 'HRV_SDNN': {'0': 209.7667877982}, 'HRV_SDSD': {'0': 191.0651466321}, 'HRV_TINN': {'0': 1080}, 'HRV_IQRNN': {'0': 260}, 'HRV_MCVNN': {'0': 0.0915185185}, 'HRV_MadNN': {'0': 148.26}, 'HRV_RMSSD': {'0': 190.1356856231}, 'HRV_SDNNa': {'0': 135.8392835544}, 'HRV_SDNNd': {'0': 157.2184246594}, 'HRV_pNN20': {'0': 79.1666666667}, 'HRV_pNN50': {'0': 68.75}, 'HRV_MeanNN': {'0': 1667.5}, 'HRV_SD1SD2': {'0': 0.5178248017}, 'HRV_SampEn': {'0': 1.1969056371}, 'HRV_MedianNN': {'0': 1620}, 'HRV_CSI_Modified': {'0': 2015.3977549454}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 105.49, 'message': 'HRV RMSSD has been changed significantly. You probably under stress.'}",2021-05-27 23:03:09.938398+00:00,60
826,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,70.4081632653,257.9778620727,94.02,success,,"{'HRV': {'HRV_S': {'0': 175438.9836951727}, 'HRV_AI': {'0': 47.8687599251}, 'HRV_Ca': {'0': 0.623439405}, 'HRV_Cd': {'0': 0.376560595}, 'HRV_GI': {'0': 47.0097357441}, 'HRV_HF': {'0': 0.0231712131}, 'HRV_LF': {'0': 0.0329941744}, 'HRV_PI': {'0': 56.6666666667}, 'HRV_SI': {'0': 45.8981469205}, 'HRV_C1a': {'0': 0.4109920069}, 'HRV_C1d': {'0': 0.5890079931}, 'HRV_C2a': {'0': 0.7003624511}, 'HRV_C2d': {'0': 0.2996375489}, 'HRV_CSI': {'0': 1.6628539122}, 'HRV_CVI': {'0': 5.9510962128}, 'HRV_HFn': {'0': 0.4084347964}, 'HRV_HTI': {'0': 3.6296296296}, 'HRV_LFn': {'0': 0.5815823653}, 'HRV_PAS': {'0': 0.2173913043}, 'HRV_PIP': {'0': 0.6224489796}, 'HRV_PSS': {'0': 0.8214285714}, 'HRV_SD1': {'0': 183.2572085004}, 'HRV_SD2': {'0': 304.7299660908}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0005663437}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.782217911}, 'HRV_CVNN': {'0': 0.1568399622}, 'HRV_CVSD': {'0': 0.1586062138}, 'HRV_IALS': {'0': 0.6222222222}, 'HRV_LFHF': {'0': 1.4239295243}, 'HRV_LnHF': {'0': -3.764844587}, 'HRV_SD1a': {'0': 117.5531794551}, 'HRV_SD1d': {'0': 140.7272776212}, 'HRV_SD2a': {'0': 255.0213792991}, 'HRV_SD2d': {'0': 166.806619575}, 'HRV_SDNN': {'0': 255.1049997724}, 'HRV_SDSD': {'0': 259.1648296639}, 'HRV_TINN': {'0': 1620}, 'HRV_IQRNN': {'0': 180}, 'HRV_MCVNN': {'0': 0.0732148148}, 'HRV_MadNN': {'0': 118.608}, 'HRV_RMSSD': {'0': 257.9778620727}, 'HRV_SDNNa': {'0': 198.5631560734}, 'HRV_SDNNd': {'0': 154.3188501135}, 'HRV_pNN20': {'0': 77.5510204082}, 'HRV_pNN50': {'0': 70.4081632653}, 'HRV_MeanNN': {'0': 1626.5306122449}, 'HRV_SD1SD2': {'0': 0.6013757388}, 'HRV_SampEn': {'0': 1.1533134244}, 'HRV_MedianNN': {'0': 1620}, 'HRV_CSI_Modified': {'0': 2026.8856650947}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 94.02, 'message': ''}",2021-05-27 23:04:10.143098+00:00,61
